2025-03-27 13:47:16,263 INFO    StreamThr :74616 [internal.py:wandb_internal():86] W&B internal server running at pid: 74616, started at: 2025-03-27 13:47:16.259683
2025-03-27 13:47:16,270 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: status
2025-03-27 13:47:16,274 INFO    WriterThread:74616 [datastore.py:open_for_write():85] open: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-emsq93t8/run-emsq93t8.wandb
2025-03-27 13:47:16,275 DEBUG   SenderThread:74616 [sender.py:send():375] send: header
2025-03-27 13:47:16,307 DEBUG   SenderThread:74616 [sender.py:send():375] send: run
2025-03-27 13:47:16,669 INFO    StreamThr :74616 [internal.py:wandb_internal():86] W&B internal server running at pid: 74616, started at: 2025-03-27 13:47:16.669410
2025-03-27 13:47:16,670 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: status
2025-03-27 13:47:16,680 INFO    WriterThread:74616 [datastore.py:open_for_write():85] open: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-pr2kauvg/run-pr2kauvg.wandb
2025-03-27 13:47:16,681 DEBUG   SenderThread:74616 [sender.py:send():375] send: header
2025-03-27 13:47:16,704 INFO    SenderThread:74616 [dir_watcher.py:__init__():219] watching files in: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-emsq93t8/files
2025-03-27 13:47:16,704 INFO    SenderThread:74616 [sender.py:_start_run_threads():1124] run started: emsq93t8 with start time 1743079636.257285
2025-03-27 13:47:16,705 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: summary_record
2025-03-27 13:47:16,705 INFO    SenderThread:74616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-03-27 13:47:16,708 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: check_version
2025-03-27 13:47:16,708 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: check_version
2025-03-27 13:47:16,716 DEBUG   SenderThread:74616 [sender.py:send():375] send: run
2025-03-27 13:47:16,776 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: run_start
2025-03-27 13:47:16,778 DEBUG   HandlerThread:74616 [system_info.py:__init__():31] System info init
2025-03-27 13:47:16,778 DEBUG   HandlerThread:74616 [system_info.py:__init__():46] System info init done
2025-03-27 13:47:16,778 INFO    HandlerThread:74616 [system_monitor.py:start():181] Starting system monitor
2025-03-27 13:47:16,779 INFO    SystemMonitor:74616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-03-27 13:47:16,779 INFO    HandlerThread:74616 [system_monitor.py:probe():201] Collecting system info
2025-03-27 13:47:16,780 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started cpu monitoring
2025-03-27 13:47:16,781 DEBUG   HandlerThread:74616 [system_info.py:probe():195] Probing system
2025-03-27 13:47:16,783 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started disk monitoring
2025-03-27 13:47:16,792 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started gpuapple monitoring
2025-03-27 13:47:16,800 INFO    StreamThr :74616 [internal.py:wandb_internal():86] W&B internal server running at pid: 74616, started at: 2025-03-27 13:47:16.793656
2025-03-27 13:47:16,801 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started memory monitoring
2025-03-27 13:47:16,819 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started network monitoring
2025-03-27 13:47:16,823 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():180] Probing git
2025-03-27 13:47:16,824 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: status
2025-03-27 13:47:16,829 INFO    WriterThread:74616 [datastore.py:open_for_write():85] open: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-gbzuvqyn/run-gbzuvqyn.wandb
2025-03-27 13:47:16,830 DEBUG   SenderThread:74616 [sender.py:send():375] send: header
2025-03-27 13:47:16,860 DEBUG   SenderThread:74616 [sender.py:send():375] send: run
2025-03-27 13:47:16,907 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():188] Probing git done
2025-03-27 13:47:16,908 DEBUG   HandlerThread:74616 [system_info.py:probe():240] Probing system done
2025-03-27 13:47:16,908 DEBUG   HandlerThread:74616 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.8.20', 'heartbeatAt': '2025-03-27T12:47:16.782688', 'startedAt': '2025-03-27T12:47:16.240720', 'docker': None, 'cuda': None, 'args': ('--high=99', '--low=1', '--max_updates=100', '--n_j=6', '--n_m=6', '--np_seed_train=200', '--np_seed_validation=200', '--num_envs=16', '--output_dir=results/uniform_weights/environment_sweeps/20250327_134702', '--rewardscale=0.48086854396358153', '--torch_seed=600', '--validate_every=20', '--weight_high=1', '--weight_low=1'), 'state': 'running', 'program': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/mariegof/L2D.git', 'commit': '7e08aff01040fec655c6cf42352ee6b00543448c'}, 'email': 'marie.goffin@gmail.com', 'root': '/Users/mariegoffin/Documents/Master_3/IML/projects/L2D', 'host': 'MacBook-Pro-de-Marie-7.local', 'username': 'mariegoffin', 'executable': '/Users/mariegoffin/miniconda3/envs/l2d/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 460.4317207336426, 'used': 388.1410217285156}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2025-03-27 13:47:16,908 INFO    HandlerThread:74616 [system_monitor.py:probe():211] Finished collecting system info
2025-03-27 13:47:16,908 INFO    HandlerThread:74616 [system_monitor.py:probe():214] Publishing system info
2025-03-27 13:47:16,908 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-03-27 13:47:16,908 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():67] Saving pip packages done
2025-03-27 13:47:16,909 DEBUG   HandlerThread:74616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-03-27 13:47:17,106 INFO    SenderThread:74616 [dir_watcher.py:__init__():219] watching files in: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-pr2kauvg/files
2025-03-27 13:47:17,107 INFO    SenderThread:74616 [sender.py:_start_run_threads():1124] run started: pr2kauvg with start time 1743079636.673357
2025-03-27 13:47:17,107 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: summary_record
2025-03-27 13:47:17,108 INFO    SenderThread:74616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-03-27 13:47:17,113 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: check_version
2025-03-27 13:47:17,113 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: check_version
2025-03-27 13:47:17,203 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: run_start
2025-03-27 13:47:17,204 DEBUG   HandlerThread:74616 [system_info.py:__init__():31] System info init
2025-03-27 13:47:17,204 DEBUG   HandlerThread:74616 [system_info.py:__init__():46] System info init done
2025-03-27 13:47:17,204 INFO    HandlerThread:74616 [system_monitor.py:start():181] Starting system monitor
2025-03-27 13:47:17,204 INFO    SystemMonitor:74616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-03-27 13:47:17,204 INFO    HandlerThread:74616 [system_monitor.py:probe():201] Collecting system info
2025-03-27 13:47:17,204 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started cpu monitoring
2025-03-27 13:47:17,205 DEBUG   HandlerThread:74616 [system_info.py:probe():195] Probing system
2025-03-27 13:47:17,205 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started disk monitoring
2025-03-27 13:47:17,205 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started gpuapple monitoring
2025-03-27 13:47:17,209 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started memory monitoring
2025-03-27 13:47:17,211 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started network monitoring
2025-03-27 13:47:17,211 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():180] Probing git
2025-03-27 13:47:17,226 INFO    SenderThread:74616 [dir_watcher.py:__init__():219] watching files in: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-gbzuvqyn/files
2025-03-27 13:47:17,226 INFO    SenderThread:74616 [sender.py:_start_run_threads():1124] run started: gbzuvqyn with start time 1743079636.80039
2025-03-27 13:47:17,227 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: summary_record
2025-03-27 13:47:17,227 INFO    SenderThread:74616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-03-27 13:47:17,233 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: check_version
2025-03-27 13:47:17,233 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: check_version
2025-03-27 13:47:17,257 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():188] Probing git done
2025-03-27 13:47:17,257 DEBUG   HandlerThread:74616 [system_info.py:probe():240] Probing system done
2025-03-27 13:47:17,257 DEBUG   HandlerThread:74616 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.8.20', 'heartbeatAt': '2025-03-27T12:47:17.205683', 'startedAt': '2025-03-27T12:47:16.661798', 'docker': None, 'cuda': None, 'args': ('--high=99', '--low=1', '--max_updates=100', '--n_j=6', '--n_m=6', '--np_seed_train=200', '--np_seed_validation=200', '--num_envs=16', '--output_dir=results/uniform_weights/environment_sweeps/20250327_134702', '--rewardscale=0.3053355602922547', '--torch_seed=600', '--validate_every=20', '--weight_high=1', '--weight_low=1'), 'state': 'running', 'program': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/mariegof/L2D.git', 'commit': '7e08aff01040fec655c6cf42352ee6b00543448c'}, 'email': 'marie.goffin@gmail.com', 'root': '/Users/mariegoffin/Documents/Master_3/IML/projects/L2D', 'host': 'MacBook-Pro-de-Marie-7.local', 'username': 'mariegoffin', 'executable': '/Users/mariegoffin/miniconda3/envs/l2d/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 460.4317207336426, 'used': 388.14201736450195}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2025-03-27 13:47:17,258 INFO    HandlerThread:74616 [system_monitor.py:probe():211] Finished collecting system info
2025-03-27 13:47:17,258 INFO    HandlerThread:74616 [system_monitor.py:probe():214] Publishing system info
2025-03-27 13:47:17,258 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-03-27 13:47:17,258 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():67] Saving pip packages done
2025-03-27 13:47:17,258 DEBUG   HandlerThread:74616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-03-27 13:47:17,335 INFO    StreamThr :74616 [internal.py:wandb_internal():86] W&B internal server running at pid: 74616, started at: 2025-03-27 13:47:17.334235
2025-03-27 13:47:17,339 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: status
2025-03-27 13:47:17,348 INFO    WriterThread:74616 [datastore.py:open_for_write():85] open: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134717-gxd5k2wl/run-gxd5k2wl.wandb
2025-03-27 13:47:17,349 DEBUG   SenderThread:74616 [sender.py:send():375] send: header
2025-03-27 13:47:17,356 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: run_start
2025-03-27 13:47:17,357 DEBUG   HandlerThread:74616 [system_info.py:__init__():31] System info init
2025-03-27 13:47:17,358 DEBUG   HandlerThread:74616 [system_info.py:__init__():46] System info init done
2025-03-27 13:47:17,358 INFO    HandlerThread:74616 [system_monitor.py:start():181] Starting system monitor
2025-03-27 13:47:17,358 INFO    SystemMonitor:74616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-03-27 13:47:17,358 INFO    HandlerThread:74616 [system_monitor.py:probe():201] Collecting system info
2025-03-27 13:47:17,360 DEBUG   HandlerThread:74616 [system_info.py:probe():195] Probing system
2025-03-27 13:47:17,360 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started cpu monitoring
2025-03-27 13:47:17,361 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started disk monitoring
2025-03-27 13:47:17,364 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started gpuapple monitoring
2025-03-27 13:47:17,369 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started memory monitoring
2025-03-27 13:47:17,370 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():180] Probing git
2025-03-27 13:47:17,371 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started network monitoring
2025-03-27 13:47:17,394 DEBUG   SenderThread:74616 [sender.py:send():375] send: run
2025-03-27 13:47:17,440 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():188] Probing git done
2025-03-27 13:47:17,441 DEBUG   HandlerThread:74616 [system_info.py:probe():240] Probing system done
2025-03-27 13:47:17,441 DEBUG   HandlerThread:74616 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.8.20', 'heartbeatAt': '2025-03-27T12:47:17.360563', 'startedAt': '2025-03-27T12:47:16.777218', 'docker': None, 'cuda': None, 'args': ('--high=99', '--low=1', '--max_updates=100', '--n_j=6', '--n_m=6', '--np_seed_train=200', '--np_seed_validation=200', '--num_envs=16', '--output_dir=results/uniform_weights/environment_sweeps/20250327_134702', '--rewardscale=0.13728116875894897', '--torch_seed=600', '--validate_every=20', '--weight_high=1', '--weight_low=1'), 'state': 'running', 'program': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/mariegof/L2D.git', 'commit': '7e08aff01040fec655c6cf42352ee6b00543448c'}, 'email': 'marie.goffin@gmail.com', 'root': '/Users/mariegoffin/Documents/Master_3/IML/projects/L2D', 'host': 'MacBook-Pro-de-Marie-7.local', 'username': 'mariegoffin', 'executable': '/Users/mariegoffin/miniconda3/envs/l2d/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 460.4317207336426, 'used': 388.141658782959}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2025-03-27 13:47:17,441 INFO    HandlerThread:74616 [system_monitor.py:probe():211] Finished collecting system info
2025-03-27 13:47:17,441 INFO    HandlerThread:74616 [system_monitor.py:probe():214] Publishing system info
2025-03-27 13:47:17,441 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-03-27 13:47:17,442 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():67] Saving pip packages done
2025-03-27 13:47:17,442 DEBUG   HandlerThread:74616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-03-27 13:47:17,462 INFO    StreamThr :74616 [internal.py:wandb_internal():86] W&B internal server running at pid: 74616, started at: 2025-03-27 13:47:17.460465
2025-03-27 13:47:17,471 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: status
2025-03-27 13:47:17,476 INFO    WriterThread:74616 [datastore.py:open_for_write():85] open: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134717-ct993snk/run-ct993snk.wandb
2025-03-27 13:47:17,477 DEBUG   SenderThread:74616 [sender.py:send():375] send: header
2025-03-27 13:47:17,518 DEBUG   SenderThread:74616 [sender.py:send():375] send: run
2025-03-27 13:47:17,709 INFO    Thread-26 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-emsq93t8/files/wandb-summary.json
2025-03-27 13:47:17,709 INFO    Thread-26 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-emsq93t8/files/conda-environment.yaml
2025-03-27 13:47:17,709 INFO    Thread-26 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-emsq93t8/files/requirements.txt
2025-03-27 13:47:17,762 INFO    SenderThread:74616 [dir_watcher.py:__init__():219] watching files in: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134717-gxd5k2wl/files
2025-03-27 13:47:17,763 INFO    SenderThread:74616 [sender.py:_start_run_threads():1124] run started: gxd5k2wl with start time 1743079637.33847
2025-03-27 13:47:17,763 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: summary_record
2025-03-27 13:47:17,764 INFO    SenderThread:74616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-03-27 13:47:17,771 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: check_version
2025-03-27 13:47:17,772 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: check_version
2025-03-27 13:47:17,871 INFO    SenderThread:74616 [dir_watcher.py:__init__():219] watching files in: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134717-ct993snk/files
2025-03-27 13:47:17,871 INFO    SenderThread:74616 [sender.py:_start_run_threads():1124] run started: ct993snk with start time 1743079637.468538
2025-03-27 13:47:17,872 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: summary_record
2025-03-27 13:47:17,872 INFO    SenderThread:74616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-03-27 13:47:17,879 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: check_version
2025-03-27 13:47:17,880 DEBUG   SenderThread:74616 [sender.py:send_request():402] send_request: check_version
2025-03-27 13:47:17,939 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: run_start
2025-03-27 13:47:17,941 DEBUG   HandlerThread:74616 [system_info.py:__init__():31] System info init
2025-03-27 13:47:17,942 DEBUG   HandlerThread:74616 [system_info.py:__init__():46] System info init done
2025-03-27 13:47:17,942 INFO    HandlerThread:74616 [system_monitor.py:start():181] Starting system monitor
2025-03-27 13:47:17,942 INFO    SystemMonitor:74616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-03-27 13:47:17,942 INFO    HandlerThread:74616 [system_monitor.py:probe():201] Collecting system info
2025-03-27 13:47:17,944 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started cpu monitoring
2025-03-27 13:47:17,945 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started disk monitoring
2025-03-27 13:47:17,946 DEBUG   HandlerThread:74616 [system_info.py:probe():195] Probing system
2025-03-27 13:47:17,958 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started gpuapple monitoring
2025-03-27 13:47:17,961 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():180] Probing git
2025-03-27 13:47:17,973 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started memory monitoring
2025-03-27 13:47:17,976 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started network monitoring
2025-03-27 13:47:18,003 DEBUG   HandlerThread:74616 [handler.py:handle_request():144] handle_request: run_start
2025-03-27 13:47:18,005 DEBUG   HandlerThread:74616 [system_info.py:__init__():31] System info init
2025-03-27 13:47:18,006 DEBUG   HandlerThread:74616 [system_info.py:__init__():46] System info init done
2025-03-27 13:47:18,006 INFO    HandlerThread:74616 [system_monitor.py:start():181] Starting system monitor
2025-03-27 13:47:18,007 INFO    SystemMonitor:74616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2025-03-27 13:47:18,007 INFO    HandlerThread:74616 [system_monitor.py:probe():201] Collecting system info
2025-03-27 13:47:18,009 DEBUG   HandlerThread:74616 [system_info.py:probe():195] Probing system
2025-03-27 13:47:18,010 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():180] Probing git
2025-03-27 13:47:18,013 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started cpu monitoring
2025-03-27 13:47:18,017 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started disk monitoring
2025-03-27 13:47:18,026 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started gpuapple monitoring
2025-03-27 13:47:18,039 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started memory monitoring
2025-03-27 13:47:18,043 INFO    SystemMonitor:74616 [interfaces.py:start():190] Started network monitoring
2025-03-27 13:47:18,082 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():188] Probing git done
2025-03-27 13:47:18,082 DEBUG   HandlerThread:74616 [system_info.py:probe():240] Probing system done
2025-03-27 13:47:18,083 DEBUG   HandlerThread:74616 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.8.20', 'heartbeatAt': '2025-03-27T12:47:17.957649', 'startedAt': '2025-03-27T12:47:17.325560', 'docker': None, 'cuda': None, 'args': ('--high=99', '--low=1', '--max_updates=100', '--n_j=6', '--n_m=6', '--np_seed_train=200', '--np_seed_validation=200', '--num_envs=4', '--output_dir=results/uniform_weights/environment_sweeps/20250327_134702', '--rewardscale=0.30710602309332785', '--torch_seed=600', '--validate_every=20', '--weight_high=1', '--weight_low=1'), 'state': 'running', 'program': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/mariegof/L2D.git', 'commit': '7e08aff01040fec655c6cf42352ee6b00543448c'}, 'email': 'marie.goffin@gmail.com', 'root': '/Users/mariegoffin/Documents/Master_3/IML/projects/L2D', 'host': 'MacBook-Pro-de-Marie-7.local', 'username': 'mariegoffin', 'executable': '/Users/mariegoffin/miniconda3/envs/l2d/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 460.4317207336426, 'used': 388.1415481567383}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2025-03-27 13:47:18,083 INFO    HandlerThread:74616 [system_monitor.py:probe():211] Finished collecting system info
2025-03-27 13:47:18,083 INFO    HandlerThread:74616 [system_monitor.py:probe():214] Publishing system info
2025-03-27 13:47:18,083 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-03-27 13:47:18,084 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():67] Saving pip packages done
2025-03-27 13:47:18,084 DEBUG   HandlerThread:74616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-03-27 13:47:18,114 INFO    Thread-39 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-pr2kauvg/files/requirements.txt
2025-03-27 13:47:18,116 INFO    Thread-39 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-pr2kauvg/files/wandb-summary.json
2025-03-27 13:47:18,116 INFO    Thread-39 :74616 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mariegoffin/Documents/Master_3/IML/projects/L2D/wandb/run-20250327_134716-pr2kauvg/files/conda-environment.yaml
2025-03-27 13:47:18,117 DEBUG   HandlerThread:74616 [system_info.py:_probe_git():188] Probing git done
2025-03-27 13:47:18,117 DEBUG   HandlerThread:74616 [system_info.py:probe():240] Probing system done
2025-03-27 13:47:18,117 DEBUG   HandlerThread:74616 [system_monitor.py:probe():210] {'os': 'macOS-15.3.2-arm64-arm-64bit', 'python': '3.8.20', 'heartbeatAt': '2025-03-27T12:47:18.009212', 'startedAt': '2025-03-27T12:47:17.446708', 'docker': None, 'cuda': None, 'args': ('--high=99', '--low=1', '--max_updates=100', '--n_j=6', '--n_m=6', '--np_seed_train=200', '--np_seed_validation=200', '--num_envs=4', '--output_dir=results/uniform_weights/environment_sweeps/20250327_134702', '--rewardscale=0.434392515309688', '--torch_seed=600', '--validate_every=20', '--weight_high=1', '--weight_low=1'), 'state': 'running', 'program': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/mariegof/L2D.git', 'commit': '7e08aff01040fec655c6cf42352ee6b00543448c'}, 'email': 'marie.goffin@gmail.com', 'root': '/Users/mariegoffin/Documents/Master_3/IML/projects/L2D', 'host': 'MacBook-Pro-de-Marie-7.local', 'username': 'mariegoffin', 'executable': '/Users/mariegoffin/miniconda3/envs/l2d/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3204, 'min': 600, 'max': 3204}, 'cpu_freq_per_core': [{'current': 3204, 'min': 600, 'max': 3204}], 'disk': {'total': 460.4317207336426, 'used': 388.1416702270508}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2025-03-27 13:47:18,118 INFO    HandlerThread:74616 [system_monitor.py:probe():211] Finished collecting system info
2025-03-27 13:47:18,118 INFO    HandlerThread:74616 [system_monitor.py:probe():214] Publishing system info
2025-03-27 13:47:18,118 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-03-27 13:47:18,119 DEBUG   HandlerThread:74616 [system_info.py:_save_pip():67] Saving pip packages done
2025-03-27 13:47:18,120 DEBUG   HandlerThread:74616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
